JOB_NUM,Q1,Q2,Q3,EN,SN,FN,F,SLOPE,MAPE,ROC_BEGIN,ROC_THREE,KAPPA,SIM_TIME
103,0.928325064,0.975454451,0.832779822,0.386797113,0.163380149,0.050055608,0.001316309,65.47197317,14.85491233,-0.031119825,0.013532974,2.5,79.16764474
72,0.9017249,0.921742038,1.007407381,0.382120108,0.18400496,0.059505456,0.001313838,65.32187822,14.9443,-0.043448373,4.164746673,0,74.30945277
67,0.942075332,0.914267022,1.292568559,0.356600425,0.165074298,0.044091425,0.001416209,65.15142264,15.04716603,-0.045181341,4.21058324,2.5,82.35241342
91,0.945501045,0.961977097,0.920842203,0.290536958,0.118027678,0.042574125,0.001383093,65.19618136,15.09397537,-0.032612879,4.240419431,0,76.17944407
190,0.90648677,0.948227204,0.873540333,0.335602521,0.174033191,0.064483668,0.001390372,69.28904506,15.15271845,-0.015219133,3.357474552,2.5,78.149611
151,0.907262625,0.940067996,1.0761611,0.332740782,0.161391758,0.062905385,0.001351282,68.67943045,15.16902179,-0.019067418,4.280871955,2,98.26009226
112,0.986126288,0.903866171,0.824626461,0.365112405,0.159468966,0.046980659,0.001494082,66.05536709,15.17389072,-0.025722917,3.128280199,0,66.00310349
94,1.053108512,0.932156901,0.883607356,0.323572002,0.160538251,0.042405448,0.001331244,65.24624704,15.18675644,-0.030563205,4.315274405,2.5,63.76611924
85,0.951347898,0.935902478,1.006722865,0.356525866,0.156427815,0.063338661,0.001396421,65.02054386,15.21727187,-0.033474555,2.885676958,0,76.21717381
29,0.951744205,0.951675965,0.845824452,0.325565828,0.127391864,0.044731716,0.001411625,62.13769986,15.22129456,-0.100279998,4.309914469,2.5,74.79716158
135,0.923389054,0.911836501,0.81897268,0.396501926,0.131857416,0.037577828,0.001316757,73.81316082,15.26763583,-0.020608199,2.610522224,2.5,70.34063816
113,0.991192138,0.928625051,0.818086371,0.398450657,0.130411281,0.042802928,0.001338071,66.47186074,15.26873166,-0.024646454,1.769578029,0,66.73943305
95,0.900467557,0.909342552,1.019699974,0.370121402,0.154682667,0.063233466,0.001439472,65.51899707,15.30537459,-0.028976169,1.949451031,2.5,73.82811642
179,0.928215825,0.926451898,0.899859145,0.273701719,0.113413413,0.05512698,0.001339083,68.67660667,15.32905549,-0.015168983,2.844786442,1,88.85296941
104,1.043075554,0.963853609,0.866907708,0.303234239,0.190452699,0.030599603,0.001344863,65.96608688,15.4319496,-0.025215387,4.441322499,2.5,62.32452774
53,0.962677485,0.901333194,0.849971316,0.388482243,0.131211388,0.032897102,0.00149152,65.00754913,15.68639167,-0.045052747,2.130265619,2.5,61.93056607
49,0.991017377,0.924736493,1.019136816,0.289839336,0.140216177,0.053160432,0.001494508,65.30375144,15.75407571,-0.047397058,2.557478907,2,71.84711623
32,0.975948734,0.954931018,0.924843839,0.277945605,0.153895707,0.048347881,0.001426777,65.15453253,15.77538052,-0.072701742,2.630726981,0,84.25568509
132,0.966591364,0.916295111,0.940465164,0.308607059,0.189579005,0.058248354,0.001449085,70.67842454,15.9121509,-0.01616018,4.652355354,1.5,76.62699842
74,0.95782168,0.928025296,0.814737582,0.390721307,0.131801381,0.035592108,0.001359276,65.12560931,15.91715513,-0.028931224,0.486427568,2.5,66.05033469
146,0.904098456,0.957003937,0.816196973,0.2694128,0.123841744,0.032215276,0.001328806,68.18659868,16.01764572,-0.013872337,4.70735799,0,76.00229001
174,0.929661276,0.900199506,0.924807616,0.290913609,0.168780519,0.080800737,0.001495789,68.87614328,16.08072874,-0.011262461,4.741477406,2.5,112.4142761
183,0.926614256,0.91466065,0.869651568,0.275875669,0.141157374,0.039326768,0.001414833,69.01591213,16.19926178,-0.010054246,4.83329384,2.5,84.24184465
148,0.966624261,0.909375141,1.093731571,0.280213428,0.15398739,0.030094907,0.001404054,68.75099001,16.25483689,-0.012070052,0.118595584,2.5,71.66698551
108,0.96013322,0.912879304,0.910829484,0.27970622,0.143674891,0.038764187,0.001327183,66.16204538,16.38239977,-0.015390044,2.898460369,2.5,75.62010717
153,1.028211083,0.913560164,0.980506468,0.293980924,0.184196178,0.059884417,0.001406455,68.59732059,16.45246023,-0.010372857,0.641719221,0,84.10897827
124,1.007421362,0.90241234,0.827082121,0.286335126,0.129034323,0.038035288,0.001381951,76.64684023,16.68900885,-0.010895331,3.484096095,2,76.77354932
1,0.9,0.9,0.81,0.25,0.1,0.03,0.0013,0,18.02913451,nan,nan,2.5,73.88720274
