JOB_NUM,Q1,Q2,Q3,EN,SN,FN,F,SLOPE,MAPE,ROC_BEGIN,ROC_THREE,KAPPA,SIM_TIME
61.0,0.90956191026144,0.907618412237992,1.7845184966413798,0.2591942556172917,0.1590679295895195,0.0862341809115777,0.001489510272936,20.86697735883484,14.439802951624108,-0.07839095832194624,4.300254706013176,2.5,50.000349044799805
62.0,1.1173346103218311,1.0589744776920618,2.5099944420911147,0.3252777867303844,0.1852287316059782,0.0691430130866264,0.0014951858651713,0.0436306548601036,5.85008021177703,-0.21792098752727626,-2.72448255035317,0.0,29.848454236984253
63.0,0.9135570450934006,1.0461403262734097,1.4618123662803475,0.2909044768513324,0.152614077422971,0.0412370304125117,0.0013891212470725,9.00760592111487,5.861363656525436,-0.21422414184541044,-4.289219647549336,0.0,28.16771078109741
64.0,0.9450526304424488,0.9849392386954052,2.528894774531562,0.3289542676252188,0.1842815246137859,0.0607085078717318,0.0014453688859132,0.0289281727705836,12.072054112289573,-0.11224137045478269,3.1109869502562715,2.5,45.896689653396606
65.0,1.489408849300178,1.0725763805206467,0.9321375858463296,0.3914584955453392,0.1726219370676925,0.0317925089006563,0.0013842849752936,472.0988158733099,5.897073171897997,-0.2069716762350451,0.017854757686280642,2.5,27.909973621368408
66.0,1.1357444794161295,0.9982011008272332,1.1236810358955391,0.3765562700828654,0.13230137318443,0.0775230163953879,0.0013468380683483,0.0012492551077521,8.448893376575388,-0.16452872422100762,-1.8115803678570925,2.5,38.037505865097046
67.0,1.2800366115020163,0.9024900099994904,2.50357966671645,0.3884251335230514,0.1422927443298824,0.0318115790307194,0.0013622036779328,0.0092579124035644,11.53950925172932,-0.11520835150320548,2.821218039915662,2.5,48.08157205581665
68.0,0.9496322602482826,1.0026365845498093,2.0430803055218565,0.3901053147842742,0.1828542869083207,0.0741421967210407,0.0014216267715473,0.0246296655636035,10.672081477258374,-0.12643550706988818,1.111594050341493,0.0,40.20533227920532
69.0,0.9082225008686432,1.0288568632743234,1.1501623871412554,0.2951859028185629,0.1235685176777998,0.0682245136176332,0.001378753105185,0.0114147153951808,11.32326259445302,-0.11499996847776268,-0.10812332863815044,0.0,48.12530732154846
70.0,0.9396447321070815,0.9339282829569504,2.273383648592046,0.3017247488801886,0.1890156133803862,0.0494656826102782,0.0013407387135252,0.1397680960912773,5.859548749527116,-0.1925175608900546,-2.4062663638656288,2.5,31.91403722763061
71.0,1.3619683518296752,0.9600198635534524,2.510133169105904,0.3436641959995708,0.1734275980225507,0.0407610316617697,0.001456533461455,0.0849969556155809,5.871783242505381,-0.1895925315490786,-2.7257396759738195,2.5,27.903850078582764
72.0,0.9605398634853954,0.9961010409960726,1.193454552244168,0.3171159595832872,0.1612367275062691,0.0396133131709115,0.0013557531201391,0.0416325618615949,11.951220469889709,-0.10129633776128413,3.0458358601812963,2.5,42.074686765670776
73.0,1.111520557553844,1.0151759694757023,2.355353025634461,0.2540033987407123,0.1261485947873208,0.0780258342755606,0.0013988617291376,0.0203910319536083,10.349375179692515,-0.1221372954340051,2.238795968593567,2.5,44.21950483322144
74.0,0.9136976497161922,1.02246204238703,1.2532649612176707,0.2742973046301329,0.1965016921557595,0.0303881707607848,0.0014073315053095,0.0058500455009521,12.888926102663788,-0.08567581299009719,0.4688528163870398,0.0,44.16264986991882
75.0,0.9148761190718196,0.9994167157841416,1.1153817241910575,0.3757528828909341,0.1442672279629351,0.0880727323186679,0.0013219205968057,0.0192694816945074,10.244091214809508,-0.12025904373150506,-0.05264198244150364,0.0,40.10962772369385
76.0,1.448134180387212,1.001901541071162,0.8884366970300405,0.381256696764403,0.1186952781118173,0.0659470485929262,0.0013403078507062,0.0574702112555585,6.819915132497813,-0.16431127091257428,-3.034505485082988,2.5,34.07699704170227
77.0,1.1498862294287089,1.0154988616752516,2.3764681103982257,0.3251586544383812,0.1905237887029005,0.0590190968151989,0.0013481836368772,0.0162327953098173,9.60923640699079,-0.125447684788817,-0.31742740390935875,2.5,48.16731548309326
78.0,0.9416310170337444,1.02661428716249,0.904535692096245,0.3689328992079552,0.1892095251785034,0.0812403837215605,0.0014480210559494,0.0178914074450589,9.802392123019215,-0.12130997828469697,1.4912384952607014,2.5,48.09662461280823
79.0,1.1740760355833484,1.0270728903958568,1.2014122645456866,0.2797343712747293,0.1596013631076414,0.0886719481657948,0.0013397755982781,0.0138424160120072,5.836141272528644,-0.17060409203092616,-1.8865475672310734,2.5,27.98953437805176
80.0,1.2750664086611758,0.9003538748063603,0.9986864716776882,0.3011801684308549,0.1522575317487007,0.0335760077624863,0.0014599538425316,0.0450986092717572,5.871270772567788,-0.16799986934649486,-1.9655606752257135,2.0,28.13129949569702
81.0,0.9949624842414408,0.9694660943100916,1.5399626059158271,0.3119460654149375,0.1193072073890882,0.0371579325821609,0.001497719566249,17.01230349243996,5.893324778440977,-0.16562419590624883,0.028591752956166783,2.5,31.72645592689514
82.0,1.5021873872862228,1.0889472118673242,2.2046082669255416,0.3209811060177726,0.1102850709281859,0.0768147600157526,0.0014133479325239,360.1860901274581,5.861550793793894,-0.1639717241623085,-0.0048599893869472055,0.0,41.76483583450317
83.0,0.9595309479588445,0.9078109566465765,1.1072032342379958,0.3538483923503971,0.10983468338330502,0.08367639981023084,0.0014752778304592076,930.2706130370514,6.684833041051622,-0.15193204158401538,0.39575413130532233,2.0,27.472015857696533
84.0,1.0967959059817518,0.9596389577820231,1.3617550391336506,0.3707471137171118,0.1412094948482348,0.08386058241756902,0.0013830458694617735,494.0894344139588,6.633217452582978,-0.15072340961876993,0.3858333293945422,2.5,57.183247327804565
85.0,1.0578800617460669,0.9646567603214345,1.150945416245047,0.31247612466393276,0.11349068533993216,0.08864069435632634,0.0014255731160451861,890.576969642011,5.4203261870487545,-0.16336826504633487,-0.6322534270014337,2.5,28.801069498062134
86.0,1.276769169190267,0.9297185696313892,1.651354440351557,0.2911529192420951,0.15679253220832617,0.05224116406166711,0.0013773445394103694,807.6071180318286,4.743412995919983,-0.1694099700590694,-0.9449022283314976,2.5,36.37214493751526
87.0,1.2402973940056148,1.0150452453541454,0.9283865139617377,0.33137755748033926,0.1784843700017637,0.07042720547647521,0.0014590251796051817,792.8549203616096,2.196266916144544,-0.19705806435809695,-1.6120296354521053,2.0,37.506062269210815
